,_id,stratmed_sku,brand_code,brand_name,category,committed_volume,dose_size,dpco_list,form,generic_name,group,gst,manufacturer_code,mrp,price_effective_from_date,price_effective_to_date,purchase_price_w_gst,remarks,roa,status,subcategory,therapy_code,unit_per_pack,uom_pack_type,business_unit,dpco_ceiling_price,hsn_code,innovator_brand,marketed_by,therapy_name,group_name,manufacturer_name,category_name,subcategory_name,form_name,roa_name,created_by,created_date,unit_per_pack_num,update_date,updated_by,1m_mfg_name,generic_code,combined
210660,6008765D16802C03E8B1BE86,406705,NAN,SCREW CORTICAL S.S,CAT104,NAN,NAN,NO,FOR150,SCREW CORTICAL S.S,GRP506,28,SMMFG01753-01,273,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS SCREWS CORTICAL,SMPL,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCREW CORTICAL S.S_OTHERS_NAN_SMPL_SCREW CORTICAL S.S_1_273
210661,6008765D16802C03E8B1BE87,406706,NAN,SCREW CORTICAL S.S,CAT104,NAN,NAN,NO,FOR150,SCREW CORTICAL S.S,GRP506,28,SMMFG01753-01,273,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS SCREWS CORTICAL,SMPL,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCREW CORTICAL S.S_OTHERS_NAN_SMPL_SCREW CORTICAL S.S_1_273
211363,6008765D16802C03E8B1C146,407409,NAN,SCREW CORTICAL S.S,CAT104,NAN,NAN,NO,FOR150,SCREW CORTICAL S.S,GRP642,12,SMMFG01753-01,273,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS SCREWS,SMPL,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCREW CORTICAL S.S_OTHERS_NAN_SMPL_SCREW CORTICAL S.S_1_273
211364,6008765D16802C03E8B1C147,407410,NAN,SCREW CORTICAL S.S,CAT104,NAN,NAN,NO,FOR150,SCREW CORTICAL S.S,GRP642,12,SMMFG01753-01,273,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS SCREWS,SMPL,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCREW CORTICAL S.S_OTHERS_NAN_SMPL_SCREW CORTICAL S.S_1_273
211948,6008765E16802C03E8B1C38F,407994,NAN,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT,CAT104,NAN,NAN,NO,FOR150,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT,GRP643,28,SMMFG02221-01,12701.58,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC109,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS SCREWS POLYAXIAL,SIGNUS,IMPLANTS,NEUROLOGY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT_OTHERS_NAN_SIGNUS_SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT_1_12701.58
211949,6008765E16802C03E8B1C390,407995,NAN,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT,CAT104,NAN,NAN,NO,FOR150,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT,GRP643,28,SMMFG02221-01,12701.58,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC109,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS SCREWS POLYAXIAL,SIGNUS,IMPLANTS,NEUROLOGY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT_OTHERS_NAN_SIGNUS_SCREW MONOPOLY PEDICLE POLYAXIAL WITH NUT_1_12701.58
212003,6008765E16802C03E8B1C3C6,408049,NAN,SCREW SCHANZ,CAT104,NAN,NAN,NO,FOR150,SCREW SCHANZ,GRP644,28,SMMFG02235-01,117,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS SCREWS SCHENAZ,HITECH,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SCREW SCHANZ_OTHERS_NAN_HITECH_SCREW SCHANZ_1_117
212108,6008765E16802C03E8B1C42F,408154,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02235-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,HITECH,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_HITECH_KIRCHNER WIRE_1_0
212109,6008765E16802C03E8B1C430,408155,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02235-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,HITECH,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_HITECH_KIRCHNER WIRE_1_0
212110,6008765E16802C03E8B1C431,408156,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02235-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,HITECH,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_HITECH_KIRCHNER WIRE_1_0
212128,6008765E16802C03E8B1C443,408174,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02235-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,HITECH,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_HITECH_KIRCHNER WIRE_1_0
212133,6008765E16802C03E8B1C449,408180,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02171-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,BIOTEK,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_BIOTEK_KIRCHNER WIRE_1_0
212134,6008765E16802C03E8B1C44A,408181,NAN,KIRCHNER WIRE,CAT104,NAN,NAN,NO,FOR150,KIRCHNER WIRE,GRP647,28,SMMFG02171-01,0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,FIXATION SYSTEMS WIRES KIRSCHNER,BIOTEK,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,KIRCHNER WIRE_OTHERS_NAN_BIOTEK_KIRCHNER WIRE_1_0
215054,6008765F16802C03E8B1CFD1,411132,NAN,STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A,CAT104,NAN,NAN,NO,FOR150,STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A,GRP792,12,SMMFG02257-01,13400.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC146,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,STAPLE,WL GORE,IMPLANTS,CARDIO THORACIC VASCULAR SURGERY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A_OTHERS_NAN_WL GORE_STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A_1_13400.0
215055,6008765F16802C03E8B1CFD2,411133,NAN,STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A,CAT104,NAN,NAN,NO,FOR150,STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A,GRP792,12,SMMFG02257-01,13400.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC146,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,STAPLE,WL GORE,IMPLANTS,CARDIO THORACIC VASCULAR SURGERY,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A_OTHERS_NAN_WL GORE_STAPLE LINE REINFORCEMENT SEAMGAURD 1BSGEC60A_1_13400.0
215083,6008765F16802C03E8B1CFF2,411165,NAN,STENT BILIARY INDOVASIVE,CAT104,NAN,7FRX12CM,NO,FOR154,STENT BILIARY INDOVASIVE,GRP793,12,SMMFG01866-01,1280.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC102,STH107,1,PIECE,NAN,NAN,NAN,NO,BIORAD MEDISYS,OTHERS,STENT BILIARY,BIORAD MEDISYS,IMPLANTS,GASTROENTEROLOGY,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,STENT BILIARY INDOVASIVE_NOT APPLICABLE_7FRX12CM_BIORAD MEDISYS_STENT BILIARY INDOVASIVE_1_1280.0
215186,6008765F16802C03E8B1D05D,411272,NAN,STENT BILIARY INDOVASIVE,CAT104,NAN,7FRX12CM,NO,FOR154,STENT BILIARY INDOVASIVE,GRP793,28,SMMFG01866-01,1280.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC102,STH107,1,PIECE,NAN,NAN,NAN,NO,BIORAD MEDISYS,OTHERS,STENT BILIARY,BIORAD MEDISYS,IMPLANTS,GASTROENTEROLOGY,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,STENT BILIARY INDOVASIVE_NOT APPLICABLE_7FRX12CM_BIORAD MEDISYS_STENT BILIARY INDOVASIVE_1_1280.0
217163,6008766016802C03E8B1D822,500913,NAN,CONNECTOR MEDTRONIC,CAT101,NAN,NAN,NAN,FOR154,CONNECTOR,GRP999,0,SMMFG00702-01,144.375,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,MEDTRONIC,OTHERS,CONNECTORS,MEDTRONIC,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CONNECTOR_NOT APPLICABLE_NAN_MEDTRONIC_CONNECTOR MEDTRONIC_1_144.375
217164,6008766016802C03E8B1D823,500914,NAN,CONNECTOR MEDTRONIC,CAT101,NAN,NAN,NAN,FOR154,CONNECTOR,GRP999,0,SMMFG00702-01,144.375,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC129,STH107,1,PIECE,NAN,NAN,NAN,NO,MEDTRONIC,OTHERS,CONNECTORS,MEDTRONIC,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CONNECTOR_NOT APPLICABLE_NAN_MEDTRONIC_CONNECTOR MEDTRONIC_1_144.375
220609,6008766216802C03E8B1E5AB,504378,NAN,GIGLI SAW WIRE 435.001 ORTHOMAX,CAT104,NAN,NAN,NAN,FOR150,GIGLI SAW WIRE 435.001,GRP286,12,SMMFG00930-01,0.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,OTHERS,ORTHOMAX,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GIGLI SAW WIRE 435.001_OTHERS_NAN_ORTHOMAX_GIGLI SAW WIRE 435.001 ORTHOMAX_1_0.0
220710,6008766216802C03E8B1E610,504479,NAN,GIGLI SAW WIRE 435.001 ORTHOMAX,CAT104,NAN,NAN,NAN,FOR150,GIGLI SAW WIRE 435.001,GRP286,12,SMMFG00930-01,0.0,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA100,ACTIVE,SUBC153,STH107,1,NAN,NAN,NAN,NAN,NO,NAN,OTHERS,OTHERS,ORTHOMAX,IMPLANTS,ORTHOPAEDICS,OTHERS,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,GIGLI SAW WIRE 435.001_OTHERS_NAN_ORTHOMAX_GIGLI SAW WIRE 435.001 ORTHOMAX_1_0.0
225480,6008766416802C03E8B1F8BF,509262,NAN,F1 DEFAULT ITEM DESCRIPTION.,CAT103,NAN,NAN,NO,FOR154,MISCELLANEOUS,GRP711,12,SMMFG02222-01,NAN,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC168,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,MISCELLANEOUS,LOCAL,NON MEDICAL ITEMS,MISCELLANEOUS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,MISCELLANEOUS_NOT APPLICABLE_NAN_LOCAL_F1 DEFAULT ITEM DESCRIPTION._1_NAN
225481,6008766416802C03E8B1F8C0,509263,NAN,F1 DEFAULT ITEM DESCRIPTION.,CAT103,NAN,NAN,NO,FOR154,MISCELLANEOUS,GRP711,12,SMMFG02222-01,NAN,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC168,STH107,1,PIECE,NAN,NAN,NAN,NO,LOCAL,OTHERS,MISCELLANEOUS,LOCAL,NON MEDICAL ITEMS,MISCELLANEOUS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,MISCELLANEOUS_NOT APPLICABLE_NAN_LOCAL_F1 DEFAULT ITEM DESCRIPTION._1_NAN
225482,6008766416802C03E8B1F8C1,509264,NAN,SENGSTAKEN TUBE (RUSCH),CAT101,NAN,NAN,NAN,FOR154,SENGSTAKEN TUBE,GRP345,0,SMMFG01112-01,0.001,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC115,STH107,1,PIECE,NAN,NAN,NAN,NO,TELEFLEX RUSCH,OTHERS,DEVICE/ EQUIPMENT ACCESSORIES,TELEFLEX RUSCH,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SENGSTAKEN TUBE_NOT APPLICABLE_NAN_TELEFLEX RUSCH_SENGSTAKEN TUBE (RUSCH)_1_0.001
225483,6008766416802C03E8B1F8C2,509265,NAN,SENGSTAKEN TUBE (RUSCH),CAT101,NAN,NAN,NAN,FOR154,SENGSTAKEN TUBE,GRP345,0,SMMFG01112-01,0.001,NAN,NAN,NAN,NAN,ROA100,ACTIVE,SUBC115,STH107,1,PIECE,NAN,NAN,NAN,NO,TELEFLEX RUSCH,OTHERS,DEVICE/ EQUIPMENT ACCESSORIES,TELEFLEX RUSCH,CONSUMABLES,GENERAL CONSUMABLES,NOT APPLICABLE,OTHERS,NAN,NAN,NAN,NAN,NAN,NAN,NAN,SENGSTAKEN TUBE_NOT APPLICABLE_NAN_TELEFLEX RUSCH_SENGSTAKEN TUBE (RUSCH)_1_0.001
227107,6008766516802C03E8B1FF29,510904,NAN,RELOAD CARTRIDGE EGIA 45 VASCULAR MED SULU TAN TEGIA45AVM COVIDIEN(EMID),CAT101,NAN,NAN,NO,FOR154,VASCULAR STAPLER,GRP465,12,SMMFG03124-01,15568.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,COVIDIENEMID,GENERAL,SURGICAL STAPLER,COVIDIENEMID,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,VASCULAR STAPLER_NOT APPLICABLE_NAN_COVIDIENEMID_RELOAD CARTRIDGE EGIA 45 VASCULAR MED SULU TAN TEGIA45AVM COVIDIEN(EMID)_1_15568.0
227108,6008766516802C03E8B1FF2A,510905,NAN,RELOAD CARTRIDGE EGIA 60 VASCULAR MED SULU TAN TEGIA60AVM COVIDIEN(EMID),CAT101,NAN,NAN,NO,FOR154,VASCULAR STAPLER,GRP465,12,SMMFG03124-01,16336.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,COVIDIENEMID,GENERAL,SURGICAL STAPLER,COVIDIENEMID,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,VASCULAR STAPLER_NOT APPLICABLE_NAN_COVIDIENEMID_RELOAD CARTRIDGE EGIA 60 VASCULAR MED SULU TAN TEGIA60AVM COVIDIEN(EMID)_1_16336.0
227151,6008766516802C03E8B1FF55,510948,NAN,RELOAD CARTRIDGE EGIA 45 VASCULAR MED SULU TAN TEGIA45AVM COVIDIEN(EMID),CAT101,NAN,NAN,NO,FOR154,VASCULAR STAPLER,GRP465,12,SMMFG03124-01,15568.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,COVIDIENEMID,GENERAL,SURGICAL STAPLER,COVIDIENEMID,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,VASCULAR STAPLER_NOT APPLICABLE_NAN_COVIDIENEMID_RELOAD CARTRIDGE EGIA 45 VASCULAR MED SULU TAN TEGIA45AVM COVIDIEN(EMID)_1_15568.0
227152,6008766516802C03E8B1FF56,510949,NAN,RELOAD CARTRIDGE EGIA 60 VASCULAR MED SULU TAN TEGIA60AVM COVIDIEN(EMID),CAT101,NAN,NAN,NO,FOR154,VASCULAR STAPLER,GRP465,12,SMMFG03124-01,16336.0,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH119,1,PIECE,NO,NAN,NAN,NO,COVIDIENEMID,GENERAL,SURGICAL STAPLER,COVIDIENEMID,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,VASCULAR STAPLER_NOT APPLICABLE_NAN_COVIDIENEMID_RELOAD CARTRIDGE EGIA 60 VASCULAR MED SULU TAN TEGIA60AVM COVIDIEN(EMID)_1_16336.0
228867,6008766716802C03E8B20614,512675,NAN,NEEDLE DISPOSABLE DISPOVAN 18X1.5 PRD00427 HMD,CAT101,NAN,18X1.5,NAN,FOR154,NEEDLE DISPOSABLE DISPOVAN PRD00427,GRP1682,0,SMMFG00604-01,2.5,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC126,STH107,1,PIECE,NAN,NAN,NAN,NO,HMD,OTHERS,SYRINGES WITH NEEDLE,HMD,CONSUMABLES,SYRINGES AND NEEDLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NEEDLE DISPOSABLE DISPOVAN PRD00427_NOT APPLICABLE_18X1.5_HMD_NEEDLE DISPOSABLE DISPOVAN 18X1.5 PRD00427 HMD_1_2.5
229458,6008766816802C03E8B2086B,513274,NAN,CAUTERY PADS ERBE,CAT101,NAN,NAN,NAN,FOR154,CAUTERY/ ELECTROSURGICAL PAD,GRP379,0,SMMFG03196,0.001,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH121,1,PIECE,NAN,NAN,NAN,NO,COLLOQ MARKETING,GENERAL SURGERY,ELECTROSURGICAL PENCIL,COLLOQ MARKETING,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CAUTERY/ ELECTROSURGICAL PAD_NOT APPLICABLE_NAN_COLLOQ MARKETING_CAUTERY PADS ERBE_1_0.001
229500,6008766816802C03E8B20896,513317,NAN,CAUTERY PADS ERBE,CAT101,NAN,NAN,NAN,FOR154,CAUTERY/ ELECTROSURGICAL PAD,GRP379,0,SMMFG03196,0.001,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC129,STH121,1,PIECE,NAN,NAN,NAN,NO,COLLOQ MARKETING,GENERAL SURGERY,ELECTROSURGICAL PENCIL,COLLOQ MARKETING,CONSUMABLES,OT CONSUMABLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,CAUTERY/ ELECTROSURGICAL PAD_NOT APPLICABLE_NAN_COLLOQ MARKETING_CAUTERY PADS ERBE_1_0.001
229531,6008766816802C03E8B208B6,513350,NAN,VICRYL PLUS 1 NW-2347 NW-2347,CAT101,NAN,NAN,NO,FOR154,ABSORBABLE SUTURE,GRP1555,12,SMMFG00526-03,673,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC127,STH107,12,PACK,NO,NAN,NAN,NO,ETHICON,OTHERS,ABSORBABLE SUTURE,ETHICON,CONSUMABLES,SUTURES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ABSORBABLE SUTURE_NOT APPLICABLE_NAN_ETHICON_VICRYL PLUS 1 NW-2347 NW-2347_12_673
229532,6008766816802C03E8B208B7,513352,NAN,VENFLON NEEDLE 18 18,CAT101,NAN,NAN,NAN,FOR154,IV CANNULA,GRP1266,0,SMMFG00594-01,110,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC123,STH119,1,PIECE,NAN,NAN,NAN,NO,BECTON DICKINSON (BD),GENERAL,IV CANNULA,BECTON DICKINSON (BD),CONSUMABLES,INFUSION SETS & ACCESSORIES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,IV CANNULA_NOT APPLICABLE_NAN_BECTON DICKINSON (BD)_VENFLON NEEDLE 18 18_1_110
229607,6008766816802C03E8B20903,513429,NAN,VENFLON NEEDLE 18 18,CAT101,NAN,NAN,NAN,FOR154,IV CANNULA,GRP1266,0,SMMFG00594-01,110,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC123,STH119,1,PIECE,NAN,NAN,NAN,NO,BECTON DICKINSON (BD),GENERAL,IV CANNULA,BECTON DICKINSON (BD),CONSUMABLES,INFUSION SETS & ACCESSORIES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,IV CANNULA_NOT APPLICABLE_NAN_BECTON DICKINSON (BD)_VENFLON NEEDLE 18 18_1_110
229623,6008766816802C03E8B20913,513447,NAN,VICRYL PLUS 1 NW-2347 NW-2347,CAT101,NAN,NAN,NO,FOR154,ABSORBABLE SUTURE,GRP1555,12,SMMFG00526-03,673,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC127,STH107,12,PACK,NO,NAN,NAN,NO,ETHICON,OTHERS,ABSORBABLE SUTURE,ETHICON,CONSUMABLES,SUTURES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,ABSORBABLE SUTURE_NOT APPLICABLE_NAN_ETHICON_VICRYL PLUS 1 NW-2347 NW-2347_12_673
229808,6008766816802C03E8B209CF,513635,NAN,NEEDLE DISPOSABLE DISPOVAN 18X1.5 PRD00427 HMD,CAT101,NAN,18X1.5,NAN,FOR154,NEEDLE DISPOSABLE DISPOVAN PRD00427,GRP1682,0,SMMFG00604-01,2.5,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC126,STH107,1,PIECE,NAN,NAN,NAN,NO,HMD,OTHERS,SYRINGES WITH NEEDLE,HMD,CONSUMABLES,SYRINGES AND NEEDLES,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NEEDLE DISPOSABLE DISPOVAN PRD00427_NOT APPLICABLE_18X1.5_HMD_NEEDLE DISPOSABLE DISPOVAN 18X1.5 PRD00427 HMD_1_2.5
232620,6008766D16802C03E8B214F1,516487,NAN,DOMSTAL 10 MG DT TAB,CAT100,NAN,10MG,NAN,FOR111,DOMPERIDONE,GRP134,12,SMMFG00018-01,39.5,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA102,ACTIVE,SUBC102,STH102,10,STRIP,NAN,NAN,NAN,NO,NAN,GASTROENTEROLOGY,ANTIEMET.-ANTINAUS SOL.,TORRENT PHARMA,PHARMA,GASTROENTEROLOGY,TABLETS-DT,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DOMPERIDONE_TABLETS-DT_10MG_TORRENT PHARMA_DOMSTAL 10 MG DT TAB_10_39.5
232767,6008766E16802C03E8B21588,516640,NAN,TELVAS AM TAB,CAT100,NAN,5MG+40MG,NAN,FOR102,AMLODIPINE+TELMISARTAN,GRP224,1,SMMFG00002-01,69.75,1/1/1970 0:00,1/1/1970 0:00,0.0,NAN,ROA102,ACTIVE,SUBC101,STH101,10,STRIP,NAN,NAN,NAN,NO,NAN,CARDIOLOGY,HYPOTENSIVE DUAL COMB.,ARISTO PHARMA,PHARMA,CARDIAC & HEMATINICS,TABLETS,ORAL,NAN,NAN,NAN,NAN,NAN,NAN,NAN,AMLODIPINE+TELMISARTAN_TABLETS_5MG+40MG_ARISTO PHARMA_TELVAS AM TAB_10_69.75
234453,6010DFB2D9B59E6BB620D389,518383,NAN,ROMO DRAIN,CAT101,NAN,NAN,NAN,FOR154,DRAINAGE SET ROMO DRAIN,GRP419,0,SMMFG00633-01,100,NAN,NAN,NAN,NAN,ROA110,ACTIVE,SUBC132,STH107,1,PIECE,NAN,NAN,NAN,NO,ROMSONS,OTHERS,DRAINAGE SYSTEM,ROMSONS,CONSUMABLES,CATHETERS & DRAINS,NOT APPLICABLE,NOT APPLICABLE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,DRAINAGE SET ROMO DRAIN_NOT APPLICABLE_NAN_ROMSONS_ROMO DRAIN_1_100
